PumpedStorageSpinningUpReserves_index_1,PumpedStorageSpinningUpReserves_index_2,PumpedStorageSpinningUpReserves
Lake_Wilson,2007011200,0.0
Lake_Wilson,2007011202,0.0
Lake_Wilson,2007011204,0.0
Lake_Wilson,2007011206,0.0
Lake_Wilson,2007011208,0.0
Lake_Wilson,2007011210,0.0
Lake_Wilson,2007011212,0.0
Lake_Wilson,2007011214,0.0
Lake_Wilson,2007011216,0.0
Lake_Wilson,2007011218,0.0
Lake_Wilson,2007011220,0.0
Lake_Wilson,2007011222,0.0
Lake_Wilson,2007011900,0.0
Lake_Wilson,2007011902,0.0
Lake_Wilson,2007011904,0.0
Lake_Wilson,2007011906,0.0
Lake_Wilson,2007011908,0.0
Lake_Wilson,2007011910,0.0
Lake_Wilson,2007011912,0.0
Lake_Wilson,2007011914,0.0
Lake_Wilson,2007011916,0.0
Lake_Wilson,2007011918,0.0
Lake_Wilson,2007011920,0.0
Lake_Wilson,2007011922,0.0
Lake_Wilson,2007021200,0.0
Lake_Wilson,2007021202,0.0
Lake_Wilson,2007021204,0.0
Lake_Wilson,2007021206,0.0
Lake_Wilson,2007021208,0.0
Lake_Wilson,2007021210,0.0
Lake_Wilson,2007021212,0.0
Lake_Wilson,2007021214,0.0
Lake_Wilson,2007021216,0.0
Lake_Wilson,2007021218,0.0
Lake_Wilson,2007021220,0.0
Lake_Wilson,2007021222,0.0
Lake_Wilson,2007050200,0.0
Lake_Wilson,2007050202,0.0
Lake_Wilson,2007050204,0.0
Lake_Wilson,2007050206,0.0
Lake_Wilson,2007050208,0.0
Lake_Wilson,2007050210,0.0
Lake_Wilson,2007050212,0.0
Lake_Wilson,2007050214,0.0
Lake_Wilson,2007050216,0.0
Lake_Wilson,2007050218,0.0
Lake_Wilson,2007050220,0.0
Lake_Wilson,2007050222,0.0
Lake_Wilson,2007092200,0.0
Lake_Wilson,2007092202,0.0
Lake_Wilson,2007092204,0.0
Lake_Wilson,2007092206,0.0
Lake_Wilson,2007092208,0.0
Lake_Wilson,2007092210,0.0
Lake_Wilson,2007092212,0.0
Lake_Wilson,2007092214,0.0
Lake_Wilson,2007092216,0.0
Lake_Wilson,2007092218,0.0
Lake_Wilson,2007092220,0.0
Lake_Wilson,2007092222,0.0
Lake_Wilson,2007102700,0.0
Lake_Wilson,2007102702,0.0
Lake_Wilson,2007102704,0.0
Lake_Wilson,2007102706,0.0
Lake_Wilson,2007102708,0.0
Lake_Wilson,2007102710,0.0
Lake_Wilson,2007102712,0.0
Lake_Wilson,2007102714,0.0
Lake_Wilson,2007102716,0.0
Lake_Wilson,2007102718,0.0
Lake_Wilson,2007102720,0.0
Lake_Wilson,2007102722,0.0
Lake_Wilson,2007121500,0.0
Lake_Wilson,2007121502,0.0
Lake_Wilson,2007121504,0.0
Lake_Wilson,2007121506,0.0
Lake_Wilson,2007121508,0.0
Lake_Wilson,2007121510,0.0
Lake_Wilson,2007121512,0.0
Lake_Wilson,2007121514,0.0
Lake_Wilson,2007121516,0.0
Lake_Wilson,2007121518,0.0
Lake_Wilson,2007121520,0.0
Lake_Wilson,2007121522,0.0
Lake_Wilson,2008022000,0.0
Lake_Wilson,2008022002,0.0
Lake_Wilson,2008022004,0.0
Lake_Wilson,2008022006,0.0
Lake_Wilson,2008022008,0.0
Lake_Wilson,2008022010,0.0
Lake_Wilson,2008022012,0.0
Lake_Wilson,2008022014,0.0
Lake_Wilson,2008022016,0.0
Lake_Wilson,2008022018,0.0
Lake_Wilson,2008022020,0.0
Lake_Wilson,2008022022,0.0
Lake_Wilson,2008041000,0.0
Lake_Wilson,2008041002,0.0
Lake_Wilson,2008041004,0.0
Lake_Wilson,2008041006,0.0
Lake_Wilson,2008041008,0.0
Lake_Wilson,2008041010,0.0
Lake_Wilson,2008041012,0.0
Lake_Wilson,2008041014,0.0
Lake_Wilson,2008041016,0.0
Lake_Wilson,2008041018,0.0
Lake_Wilson,2008041020,0.0
Lake_Wilson,2008041022,0.0
Lake_Wilson,2008061700,0.0
Lake_Wilson,2008061702,0.0
Lake_Wilson,2008061704,0.0
Lake_Wilson,2008061706,0.0
Lake_Wilson,2008061708,0.0
Lake_Wilson,2008061710,0.0
Lake_Wilson,2008061712,0.0
Lake_Wilson,2008061714,0.0
Lake_Wilson,2008061716,0.0
Lake_Wilson,2008061718,0.0
Lake_Wilson,2008061720,0.0
Lake_Wilson,2008061722,0.0
Lake_Wilson,2008081800,0.0
Lake_Wilson,2008081802,0.0
Lake_Wilson,2008081804,0.0
Lake_Wilson,2008081806,0.0
Lake_Wilson,2008081808,0.0
Lake_Wilson,2008081810,0.0
Lake_Wilson,2008081812,0.0
Lake_Wilson,2008081814,0.0
Lake_Wilson,2008081816,0.0
Lake_Wilson,2008081818,0.0
Lake_Wilson,2008081820,0.0
Lake_Wilson,2008081822,0.0
Lake_Wilson,2008091000,0.0
Lake_Wilson,2008091002,0.0
Lake_Wilson,2008091004,0.0
Lake_Wilson,2008091006,0.0
Lake_Wilson,2008091008,0.0
Lake_Wilson,2008091010,0.0
Lake_Wilson,2008091012,0.0
Lake_Wilson,2008091014,0.0
Lake_Wilson,2008091016,0.0
Lake_Wilson,2008091018,0.0
Lake_Wilson,2008091020,0.0
Lake_Wilson,2008091022,0.0
Lake_Wilson,2008112200,0.0
Lake_Wilson,2008112202,0.0
Lake_Wilson,2008112204,0.0
Lake_Wilson,2008112206,0.0
Lake_Wilson,2008112208,0.0
Lake_Wilson,2008112210,0.0
Lake_Wilson,2008112212,0.0
Lake_Wilson,2008112214,0.0
Lake_Wilson,2008112216,0.0
Lake_Wilson,2008112218,0.0
Lake_Wilson,2008112220,0.0
Lake_Wilson,2008112222,0.0
Lake_Wilson,2307011200,0.0
Lake_Wilson,2307011202,0.0
Lake_Wilson,2307011204,0.0
Lake_Wilson,2307011206,0.0
Lake_Wilson,2307011208,0.0
Lake_Wilson,2307011210,0.0
Lake_Wilson,2307011212,0.0
Lake_Wilson,2307011214,0.0
Lake_Wilson,2307011216,0.0
Lake_Wilson,2307011218,0.0
Lake_Wilson,2307011220,0.0
Lake_Wilson,2307011222,0.0
Lake_Wilson,2307011900,0.0
Lake_Wilson,2307011902,0.0
Lake_Wilson,2307011904,0.0
Lake_Wilson,2307011906,0.0
Lake_Wilson,2307011908,0.0
Lake_Wilson,2307011910,0.0
Lake_Wilson,2307011912,0.0
Lake_Wilson,2307011914,0.0
Lake_Wilson,2307011916,0.0
Lake_Wilson,2307011918,0.0
Lake_Wilson,2307011920,0.0
Lake_Wilson,2307011922,0.0
Lake_Wilson,2307021200,0.0
Lake_Wilson,2307021202,0.0
Lake_Wilson,2307021204,0.0
Lake_Wilson,2307021206,0.0
Lake_Wilson,2307021208,0.0
Lake_Wilson,2307021210,0.0
Lake_Wilson,2307021212,0.0
Lake_Wilson,2307021214,0.0
Lake_Wilson,2307021216,0.0
Lake_Wilson,2307021218,0.0
Lake_Wilson,2307021220,0.0
Lake_Wilson,2307021222,0.0
Lake_Wilson,2307050200,0.0
Lake_Wilson,2307050202,0.0
Lake_Wilson,2307050204,0.0
Lake_Wilson,2307050206,0.0
Lake_Wilson,2307050208,0.0
Lake_Wilson,2307050210,0.0
Lake_Wilson,2307050212,0.0
Lake_Wilson,2307050214,0.0
Lake_Wilson,2307050216,0.0
Lake_Wilson,2307050218,0.0
Lake_Wilson,2307050220,0.0
Lake_Wilson,2307050222,0.0
Lake_Wilson,2307092200,0.0
Lake_Wilson,2307092202,0.0
Lake_Wilson,2307092204,0.0
Lake_Wilson,2307092206,0.0
Lake_Wilson,2307092208,0.0
Lake_Wilson,2307092210,0.0
Lake_Wilson,2307092212,0.0
Lake_Wilson,2307092214,0.0
Lake_Wilson,2307092216,0.0
Lake_Wilson,2307092218,0.0
Lake_Wilson,2307092220,0.0
Lake_Wilson,2307092222,0.0
Lake_Wilson,2307102700,0.0
Lake_Wilson,2307102702,0.0
Lake_Wilson,2307102704,0.0
Lake_Wilson,2307102706,0.0
Lake_Wilson,2307102708,0.0
Lake_Wilson,2307102710,0.0
Lake_Wilson,2307102712,0.0
Lake_Wilson,2307102714,0.0
Lake_Wilson,2307102716,0.0
Lake_Wilson,2307102718,0.0
Lake_Wilson,2307102720,0.0
Lake_Wilson,2307102722,0.0
Lake_Wilson,2307121500,0.0
Lake_Wilson,2307121502,0.0
Lake_Wilson,2307121504,0.0
Lake_Wilson,2307121506,0.0
Lake_Wilson,2307121508,0.0
Lake_Wilson,2307121510,0.0
Lake_Wilson,2307121512,0.0
Lake_Wilson,2307121514,0.0
Lake_Wilson,2307121516,0.0
Lake_Wilson,2307121518,0.0
Lake_Wilson,2307121520,0.0
Lake_Wilson,2307121522,0.0
Lake_Wilson,2308022000,0.0
Lake_Wilson,2308022002,0.0
Lake_Wilson,2308022004,0.0
Lake_Wilson,2308022006,0.0
Lake_Wilson,2308022008,0.0
Lake_Wilson,2308022010,0.0
Lake_Wilson,2308022012,0.0
Lake_Wilson,2308022014,0.0
Lake_Wilson,2308022016,0.0
Lake_Wilson,2308022018,0.0
Lake_Wilson,2308022020,0.0
Lake_Wilson,2308022022,0.0
Lake_Wilson,2308041000,0.0
Lake_Wilson,2308041002,0.0
Lake_Wilson,2308041004,0.0
Lake_Wilson,2308041006,0.0
Lake_Wilson,2308041008,0.0
Lake_Wilson,2308041010,0.0
Lake_Wilson,2308041012,0.0
Lake_Wilson,2308041014,0.0
Lake_Wilson,2308041016,0.0
Lake_Wilson,2308041018,0.0
Lake_Wilson,2308041020,0.0
Lake_Wilson,2308041022,0.0
Lake_Wilson,2308061700,0.0
Lake_Wilson,2308061702,0.0
Lake_Wilson,2308061704,0.0
Lake_Wilson,2308061706,0.0
Lake_Wilson,2308061708,0.0
Lake_Wilson,2308061710,0.0
Lake_Wilson,2308061712,0.0
Lake_Wilson,2308061714,0.0
Lake_Wilson,2308061716,0.0
Lake_Wilson,2308061718,0.0
Lake_Wilson,2308061720,0.0
Lake_Wilson,2308061722,0.0
Lake_Wilson,2308081800,0.0
Lake_Wilson,2308081802,0.0
Lake_Wilson,2308081804,0.0
Lake_Wilson,2308081806,0.0
Lake_Wilson,2308081808,0.0
Lake_Wilson,2308081810,0.0
Lake_Wilson,2308081812,0.0
Lake_Wilson,2308081814,0.0
Lake_Wilson,2308081816,0.0
Lake_Wilson,2308081818,0.0
Lake_Wilson,2308081820,0.0
Lake_Wilson,2308081822,0.0
Lake_Wilson,2308091000,0.0
Lake_Wilson,2308091002,0.0
Lake_Wilson,2308091004,0.0
Lake_Wilson,2308091006,0.0
Lake_Wilson,2308091008,0.0
Lake_Wilson,2308091010,0.0
Lake_Wilson,2308091012,0.0
Lake_Wilson,2308091014,0.0
Lake_Wilson,2308091016,0.0
Lake_Wilson,2308091018,0.0
Lake_Wilson,2308091020,0.0
Lake_Wilson,2308091022,0.0
Lake_Wilson,2308112200,0.0
Lake_Wilson,2308112202,0.0
Lake_Wilson,2308112204,0.0
Lake_Wilson,2308112206,0.0
Lake_Wilson,2308112208,0.0
Lake_Wilson,2308112210,0.0
Lake_Wilson,2308112212,0.0
Lake_Wilson,2308112214,0.0
Lake_Wilson,2308112216,0.0
Lake_Wilson,2308112218,0.0
Lake_Wilson,2308112220,0.0
Lake_Wilson,2308112222,0.0
Lake_Wilson,2507011200,0.0
Lake_Wilson,2507011202,0.0
Lake_Wilson,2507011204,0.0
Lake_Wilson,2507011206,0.0
Lake_Wilson,2507011208,0.0
Lake_Wilson,2507011210,0.0
Lake_Wilson,2507011212,0.0
Lake_Wilson,2507011214,0.0
Lake_Wilson,2507011216,0.0
Lake_Wilson,2507011218,0.0
Lake_Wilson,2507011220,0.0
Lake_Wilson,2507011222,0.0
Lake_Wilson,2507011900,0.0
Lake_Wilson,2507011902,0.0
Lake_Wilson,2507011904,0.0
Lake_Wilson,2507011906,0.0
Lake_Wilson,2507011908,0.0
Lake_Wilson,2507011910,0.0
Lake_Wilson,2507011912,0.0
Lake_Wilson,2507011914,0.0
Lake_Wilson,2507011916,0.0
Lake_Wilson,2507011918,0.0
Lake_Wilson,2507011920,0.0
Lake_Wilson,2507011922,0.0
Lake_Wilson,2507021200,0.0
Lake_Wilson,2507021202,0.0
Lake_Wilson,2507021204,0.0
Lake_Wilson,2507021206,0.0
Lake_Wilson,2507021208,0.0
Lake_Wilson,2507021210,0.0
Lake_Wilson,2507021212,0.0
Lake_Wilson,2507021214,0.0
Lake_Wilson,2507021216,0.0
Lake_Wilson,2507021218,0.0
Lake_Wilson,2507021220,0.0
Lake_Wilson,2507021222,0.0
Lake_Wilson,2507050200,0.0
Lake_Wilson,2507050202,0.0
Lake_Wilson,2507050204,0.0
Lake_Wilson,2507050206,0.0
Lake_Wilson,2507050208,0.0
Lake_Wilson,2507050210,0.0
Lake_Wilson,2507050212,0.0
Lake_Wilson,2507050214,0.0
Lake_Wilson,2507050216,0.0
Lake_Wilson,2507050218,0.0
Lake_Wilson,2507050220,0.0
Lake_Wilson,2507050222,0.0
Lake_Wilson,2507092200,0.0
Lake_Wilson,2507092202,0.0
Lake_Wilson,2507092204,0.0
Lake_Wilson,2507092206,0.0
Lake_Wilson,2507092208,0.0
Lake_Wilson,2507092210,0.0
Lake_Wilson,2507092212,0.0
Lake_Wilson,2507092214,0.0
Lake_Wilson,2507092216,0.0
Lake_Wilson,2507092218,0.0
Lake_Wilson,2507092220,0.0
Lake_Wilson,2507092222,0.0
Lake_Wilson,2507102700,0.0
Lake_Wilson,2507102702,0.0
Lake_Wilson,2507102704,0.0
Lake_Wilson,2507102706,0.0
Lake_Wilson,2507102708,0.0
Lake_Wilson,2507102710,0.0
Lake_Wilson,2507102712,0.0
Lake_Wilson,2507102714,0.0
Lake_Wilson,2507102716,0.0
Lake_Wilson,2507102718,0.0
Lake_Wilson,2507102720,0.0
Lake_Wilson,2507102722,0.0
Lake_Wilson,2507121500,0.0
Lake_Wilson,2507121502,0.0
Lake_Wilson,2507121504,0.0
Lake_Wilson,2507121506,0.0
Lake_Wilson,2507121508,0.0
Lake_Wilson,2507121510,0.0
Lake_Wilson,2507121512,0.0
Lake_Wilson,2507121514,0.0
Lake_Wilson,2507121516,0.0
Lake_Wilson,2507121518,0.0
Lake_Wilson,2507121520,0.0
Lake_Wilson,2507121522,0.0
Lake_Wilson,2508022000,0.0
Lake_Wilson,2508022002,0.0
Lake_Wilson,2508022004,0.0
Lake_Wilson,2508022006,0.0
Lake_Wilson,2508022008,0.0
Lake_Wilson,2508022010,0.0
Lake_Wilson,2508022012,0.0
Lake_Wilson,2508022014,0.0
Lake_Wilson,2508022016,0.0
Lake_Wilson,2508022018,0.0
Lake_Wilson,2508022020,0.0
Lake_Wilson,2508022022,0.0
Lake_Wilson,2508041000,0.0
Lake_Wilson,2508041002,0.0
Lake_Wilson,2508041004,0.0
Lake_Wilson,2508041006,0.0
Lake_Wilson,2508041008,0.0
Lake_Wilson,2508041010,0.0
Lake_Wilson,2508041012,0.0
Lake_Wilson,2508041014,0.0
Lake_Wilson,2508041016,0.0
Lake_Wilson,2508041018,0.0
Lake_Wilson,2508041020,0.0
Lake_Wilson,2508041022,0.0
Lake_Wilson,2508061700,0.0
Lake_Wilson,2508061702,0.0
Lake_Wilson,2508061704,0.0
Lake_Wilson,2508061706,0.0
Lake_Wilson,2508061708,0.0
Lake_Wilson,2508061710,0.0
Lake_Wilson,2508061712,0.0
Lake_Wilson,2508061714,0.0
Lake_Wilson,2508061716,0.0
Lake_Wilson,2508061718,0.0
Lake_Wilson,2508061720,0.0
Lake_Wilson,2508061722,0.0
Lake_Wilson,2508081800,0.0
Lake_Wilson,2508081802,0.0
Lake_Wilson,2508081804,0.0
Lake_Wilson,2508081806,0.0
Lake_Wilson,2508081808,0.0
Lake_Wilson,2508081810,0.0
Lake_Wilson,2508081812,0.0
Lake_Wilson,2508081814,0.0
Lake_Wilson,2508081816,0.0
Lake_Wilson,2508081818,0.0
Lake_Wilson,2508081820,0.0
Lake_Wilson,2508081822,0.0
Lake_Wilson,2508091000,0.0
Lake_Wilson,2508091002,0.0
Lake_Wilson,2508091004,0.0
Lake_Wilson,2508091006,0.0
Lake_Wilson,2508091008,0.0
Lake_Wilson,2508091010,0.0
Lake_Wilson,2508091012,0.0
Lake_Wilson,2508091014,0.0
Lake_Wilson,2508091016,0.0
Lake_Wilson,2508091018,0.0
Lake_Wilson,2508091020,0.0
Lake_Wilson,2508091022,0.0
Lake_Wilson,2508112200,0.0
Lake_Wilson,2508112202,0.0
Lake_Wilson,2508112204,0.0
Lake_Wilson,2508112206,0.0
Lake_Wilson,2508112208,0.0
Lake_Wilson,2508112210,0.0
Lake_Wilson,2508112212,0.0
Lake_Wilson,2508112214,0.0
Lake_Wilson,2508112216,0.0
Lake_Wilson,2508112218,0.0
Lake_Wilson,2508112220,0.0
Lake_Wilson,2508112222,0.0
Lake_Wilson,3007011200,150.0
Lake_Wilson,3007011202,150.0
Lake_Wilson,3007011204,70.19968669406921
Lake_Wilson,3007011206,0.0
Lake_Wilson,3007011208,150.0
Lake_Wilson,3007011210,150.0
Lake_Wilson,3007011212,150.0
Lake_Wilson,3007011214,150.0
Lake_Wilson,3007011216,150.0
Lake_Wilson,3007011218,0.0
Lake_Wilson,3007011220,150.0
Lake_Wilson,3007011222,43.349603421124755
Lake_Wilson,3007011900,150.0
Lake_Wilson,3007011902,150.0
Lake_Wilson,3007011904,150.0
Lake_Wilson,3007011906,30.00000000000685
Lake_Wilson,3007011908,150.0
Lake_Wilson,3007011910,0.0
Lake_Wilson,3007011912,150.0
Lake_Wilson,3007011914,150.0
Lake_Wilson,3007011916,150.0
Lake_Wilson,3007011918,150.0
Lake_Wilson,3007011920,150.0
Lake_Wilson,3007011922,150.0
Lake_Wilson,3007021200,113.95458832023783
Lake_Wilson,3007021202,146.59276876462056
Lake_Wilson,3007021204,91.95264291514158
Lake_Wilson,3007021206,0.0
Lake_Wilson,3007021208,150.0
Lake_Wilson,3007021210,150.0
Lake_Wilson,3007021212,150.0
Lake_Wilson,3007021214,150.0
Lake_Wilson,3007021216,150.0
Lake_Wilson,3007021218,0.0
Lake_Wilson,3007021220,0.0
Lake_Wilson,3007021222,0.0
Lake_Wilson,3007050200,150.0
Lake_Wilson,3007050202,95.00419799233231
Lake_Wilson,3007050204,23.328595179316125
Lake_Wilson,3007050206,0.0
Lake_Wilson,3007050208,150.0
Lake_Wilson,3007050210,150.0
Lake_Wilson,3007050212,150.0
Lake_Wilson,3007050214,150.0
Lake_Wilson,3007050216,150.0
Lake_Wilson,3007050218,39.8672068283509
Lake_Wilson,3007050220,0.0
Lake_Wilson,3007050222,44.30000000000001
Lake_Wilson,3007092200,47.88614594797417
Lake_Wilson,3007092202,107.74039569355425
Lake_Wilson,3007092204,100.43914593512106
Lake_Wilson,3007092206,0.0
Lake_Wilson,3007092208,150.0
Lake_Wilson,3007092210,150.0
Lake_Wilson,3007092212,150.0
Lake_Wilson,3007092214,150.0
Lake_Wilson,3007092216,150.0
Lake_Wilson,3007092218,0.0
Lake_Wilson,3007092220,87.8476683332429
Lake_Wilson,3007092222,8.586644090107313
Lake_Wilson,3007102700,89.85210445520397
Lake_Wilson,3007102702,150.0
Lake_Wilson,3007102704,83.76784876041938
Lake_Wilson,3007102706,0.0
Lake_Wilson,3007102708,150.0
Lake_Wilson,3007102710,150.0
Lake_Wilson,3007102712,150.0
Lake_Wilson,3007102714,150.0
Lake_Wilson,3007102716,150.0
Lake_Wilson,3007102718,0.0
Lake_Wilson,3007102720,18.063434856135785
Lake_Wilson,3007102722,10.81661192824049
Lake_Wilson,3007121500,150.0
Lake_Wilson,3007121502,150.0
Lake_Wilson,3007121504,150.0
Lake_Wilson,3007121506,38.91499249370162
Lake_Wilson,3007121508,150.0
Lake_Wilson,3007121510,150.0
Lake_Wilson,3007121512,150.0
Lake_Wilson,3007121514,150.0
Lake_Wilson,3007121516,150.0
Lake_Wilson,3007121518,141.08500750630495
Lake_Wilson,3007121520,150.0
Lake_Wilson,3007121522,150.0
Lake_Wilson,3008022000,110.217720651252
Lake_Wilson,3008022002,150.0
Lake_Wilson,3008022004,17.445335842488333
Lake_Wilson,3008022006,0.0
Lake_Wilson,3008022008,150.0
